p,media,start,end,locator,person,person_uri,duration,frame
http://data.memad.eu/fr2/13-heures/f86eadda6e102213a57f4c63b1f06da282ebb321,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,1420.0,1448.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,28.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_1427.jpg
http://data.memad.eu/fr2/13-heures/f9e1641e3a0cf21586cd1ff717af96c5c3b9e68f,http://data.memad.eu/fr2/13-heures/312f56e3ca31ea7ab20b540d127830a0ccf9d591,563.0,603.0,https://platform.limecraft.com/api/production/2336/mo/809452/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,40.0,./frames/memad_gt/13-heures_312f56e3ca31ea7ab20b540d127830a0ccf9d591_573.jpg
http://data.memad.eu/fr2/13-heures/fd148bd86f3bcac24328a39c0d35302f020fef8a,http://data.memad.eu/fr2/13-heures/ba98967dff964c47c89ba23d187dd241aaa28b55,1060.0,1167.0,https://platform.limecraft.com/api/production/2336/mo/808289/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,107.0,./frames/memad_gt/13-heures_ba98967dff964c47c89ba23d187dd241aaa28b55_1086.jpg
http://data.memad.eu/fr2/13-heures/fd6e9b9ba24837a842540e5639c5fb0f61dfed41,http://data.memad.eu/fr2/13-heures/f0c2067e0351dd639fcdf0843e4fedf1886be320,277.0,304.0,https://platform.limecraft.com/api/production/2336/mo/810015/moa,"Lucet, Elise",http://data.memad.eu/agent/lucet-elise,27.0,./frames/memad_gt/13-heures_f0c2067e0351dd639fcdf0843e4fedf1886be320_283.jpg
http://data.memad.eu/fr2/6h30-le-journal/0d05c4d17588b09ab7dfe7bffc0d1d23368e4855,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,280.0,281.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,1.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_280.jpg
http://data.memad.eu/fr2/6h30-le-journal/48865ad1cd48094ae7f1aa7cf9a2ca24af8f3bc4,http://data.memad.eu/fr2/6h30-le-journal/0474b66798129d8b33991836ac8a24516fb4c406,234.0,236.0,https://platform.limecraft.com/api/production/2336/mo/809703/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,2.0,./frames/memad_gt/6h30-le-journal_0474b66798129d8b33991836ac8a24516fb4c406_234.jpg
http://data.memad.eu/fr2/6h30-le-journal/8e9fb205a7b78d716dfac300bc050c825bec1d13,http://data.memad.eu/fr2/6h30-le-journal/0474b66798129d8b33991836ac8a24516fb4c406,184.0,234.0,https://platform.limecraft.com/api/production/2336/mo/809703/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,50.0,./frames/memad_gt/6h30-le-journal_0474b66798129d8b33991836ac8a24516fb4c406_196.jpg
http://data.memad.eu/fr2/7h30-le-journal/00c4c3f6a3c0e238ab14da3ec795eb2511b2050c,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,190.0,255.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,65.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_206.jpg
http://data.memad.eu/fr2/7h30-le-journal/580931b032e8062b410295756c22a8cff71356da,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,255.0,269.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,14.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_258.jpg
http://data.memad.eu/fr2/7h30-le-journal/8880ea2188ef85b46aa9f94e4b1ae858e4fb5200,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,480.0,482.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,2.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_480.jpg
http://data.memad.eu/fr2/7h30-le-journal/9be5c48020e7607d43afb3a3442c2e06d891ec0a,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,166.0,187.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,21.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_171.jpg
http://data.memad.eu/fr2/7h30-le-journal/9f3428c9e1a773855329d66e401973bd171dd982,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,153.0,166.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,13.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_162.jpg
http://data.memad.eu/fr2/6h30-le-journal/0ea1e7c964a68f3b4b48bb2673ab3ebf41809a94,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,68.0,83.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,15.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_71.jpg
http://data.memad.eu/fr2/6h30-le-journal/46f520ee375244b08758b402414f08acf844b42e,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,232.0,250.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,18.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_236.jpg
http://data.memad.eu/fr2/6h30-le-journal/498e926f332cddfd8639acd97d3230c36a4390e8,http://data.memad.eu/fr2/6h30-le-journal/4f852035d43fc83a809e2df31729d322d598e46f,195.0,217.0,https://platform.limecraft.com/api/production/2336/mo/809420/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,22.0,./frames/memad_gt/6h30-le-journal_4f852035d43fc83a809e2df31729d322d598e46f_200.jpg
http://data.memad.eu/fr2/6h30-le-journal/49b02872b655f013a47d814694aa0c0222e80cd8,http://data.memad.eu/fr2/6h30-le-journal/4f852035d43fc83a809e2df31729d322d598e46f,178.0,195.0,https://platform.limecraft.com/api/production/2336/mo/809420/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,17.0,./frames/memad_gt/6h30-le-journal_4f852035d43fc83a809e2df31729d322d598e46f_182.jpg
http://data.memad.eu/fr2/6h30-le-journal/6136763cb140742f508f7b47de9f9e9e1dd5077c,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,264.0,280.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,16.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_268.jpg
http://data.memad.eu/fr2/6h30-le-journal/9e95f89897a980953530af646603f9fc25f73542,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,176.0,232.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,56.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_190.jpg
http://data.memad.eu/fr2/6h30-le-journal/b83f96a3ef3fe15754ec7a66dab01c0e5f4d594e,http://data.memad.eu/fr2/6h30-le-journal/4a7dfa1a009f8c0ef0310904291c0ac51b0b736b,250.0,264.0,https://platform.limecraft.com/api/production/2336/mo/808336/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,14.0,./frames/memad_gt/6h30-le-journal_4a7dfa1a009f8c0ef0310904291c0ac51b0b736b_253.jpg
http://data.memad.eu/fr2/6h30-le-journal/e8352b80b18313d076f966f588131125959fa05f,http://data.memad.eu/fr2/6h30-le-journal/4f852035d43fc83a809e2df31729d322d598e46f,17.0,76.0,https://platform.limecraft.com/api/production/2336/mo/809420/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,59.0,./frames/memad_gt/6h30-le-journal_4f852035d43fc83a809e2df31729d322d598e46f_59.jpg
http://data.memad.eu/fr2/7h30-le-journal/008688c570a2728b3f22228d607f948ac6731482,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,396.0,462.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,66.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_412.jpg
http://data.memad.eu/fr2/7h30-le-journal/0c8f1de527e8fa224bb0e9bbcbb499ec026d9277,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,297.0,356.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,59.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_311.jpg
http://data.memad.eu/fr2/7h30-le-journal/0ee59825afd3c6a95f889a84e0ecd3947d8164cf,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,523.0,544.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,21.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_528.jpg
http://data.memad.eu/fr2/7h30-le-journal/2f42939a520a8b18f748d6f8ecd41a4643db41ed,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,224.0,242.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,18.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_228.jpg
http://data.memad.eu/fr2/7h30-le-journal/42a4c79fdc168ad39f92693c74f99bdbecf36ec8,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,425.0,480.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,55.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_438.jpg
http://data.memad.eu/fr2/7h30-le-journal/7d0d19fb60c7d6ddc9e27ee5af1f62466cf5b281,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,462.0,487.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,25.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_468.jpg
http://data.memad.eu/fr2/7h30-le-journal/842d9f959796110d0095797a4e59118b108d80a5,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,364.0,413.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,49.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_376.jpg
http://data.memad.eu/fr2/7h30-le-journal/8823045bb8b5593e01a84f7fdb593003491a09cb,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,232.0,252.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,20.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_237.jpg
http://data.memad.eu/fr2/7h30-le-journal/a7667247d29cead7e1b7cafe56a5a98c18b6a425,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,202.0,223.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,21.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_217.jpg
http://data.memad.eu/fr2/7h30-le-journal/ab1079a805f4229edb0c32b44e61066707a3911d,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,482.0,499.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,17.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_486.jpg
http://data.memad.eu/fr2/7h30-le-journal/af6f8e999c8438758226cd8b5e547f378ec84a67,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,358.0,421.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,63.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_373.jpg
http://data.memad.eu/fr2/7h30-le-journal/c84f76626083dd9f1dc1a914a68fcae933294164,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,336.0,347.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,11.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_338.jpg
http://data.memad.eu/fr2/7h30-le-journal/c8e18fc597e4b2b52b87014b7c535973ea214c53,http://data.memad.eu/fr2/7h30-le-journal/25fd92c66a396d360a06f614dc0784623bc3acea,279.0,336.0,https://platform.limecraft.com/api/production/2336/mo/808341/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,57.0,./frames/memad_gt/7h30-le-journal_25fd92c66a396d360a06f614dc0784623bc3acea_293.jpg
http://data.memad.eu/fr2/7h30-le-journal/b6fa1066022928a2de8949cdd824213c226a32e2,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,499.0,523.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,24.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_505.jpg
http://data.memad.eu/fr2/7h30-le-journal/e95889d60dc3d24382079165bd567cdc824fe26e,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,480.0,482.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,2.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_480.jpg
http://data.memad.eu/fr2/7h30-le-journal/fe8a01d6f20db0adc70bab2bf83232247fa1c8c2,http://data.memad.eu/fr2/7h30-le-journal/4feee74ab78ec77d9d84fc2d831bfcdeb816c67c,254.0,282.0,https://platform.limecraft.com/api/production/2336/mo/809709/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,28.0,./frames/memad_gt/7h30-le-journal_4feee74ab78ec77d9d84fc2d831bfcdeb816c67c_261.jpg
http://data.memad.eu/fr2/7h30-le-journal/98c592bcee04f0657c3b353007c882bbf51a8147,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,184.0,232.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,48.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_208.jpg
http://data.memad.eu/fr2/7h30-le-journal/d938fdc0c8eabdeafbdc3a5ee9726404ab8645ed,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,327.0,379.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,52.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_340.jpg
http://data.memad.eu/fr2/7h30-le-journal/fc95177fa08186a8bca0a405a0a3ca471d4cffa6,http://data.memad.eu/fr2/7h30-le-journal/95864235796447d859f463156c86d696f3f49f88,261.0,314.0,https://platform.limecraft.com/api/production/2336/mo/809429/moa,"Le Saint, Sophie",http://data.memad.eu/agent/le-saint-sophie,53.0,./frames/memad_gt/7h30-le-journal_95864235796447d859f463156c86d696f3f49f88_274.jpg
http://data.memad.eu/fr2/13-heures/0380b89338028f25c6137a1bdd9eddfb00f7d299,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,1529.0,1533.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,4.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_1530.jpg
http://data.memad.eu/fr2/13-heures/2d142b0d7a3aa21d56cb625cbebabcff81cdec44,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,642.0,664.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,22.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_647.jpg
http://data.memad.eu/fr2/13-heures/6440aa5759819ae991f9a9bf782bea00c90bb521,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,405.0,523.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,118.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_434.jpg
http://data.memad.eu/fr2/13-heures/64d3246a67e289e16d608b60c24e1649a8ff4b8c,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,249.0,301.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,52.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_262.jpg
http://data.memad.eu/fr2/13-heures/7add99dde28509c7fc82080a80cadaa2c2f2d4aa,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,763.0,776.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,13.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_766.jpg
http://data.memad.eu/fr2/13-heures/961cda246c10a2564d9bf280fc0e2841c7fce109,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,537.0,587.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,50.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_561.jpg
http://data.memad.eu/fr2/20-heures/13d64351e171fd7861a7d643c11b7a68bf83d325,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,1802.0,1888.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,86.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_1823.jpg
http://data.memad.eu/fr2/20-heures/324bbc8aec089a161caf079d11e74f071ef8cf03,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,2521.0,2634.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,113.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_2549.jpg
http://data.memad.eu/fr2/20-heures/32e1c7c4d029a99a3cbd54ad89040ed9863a2397,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,2389.0,2483.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,94.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_2412.jpg
http://data.memad.eu/fr2/20-heures/419c844dca0d85fa6f4aa90bf36f2323a193a4ba,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,2634.0,2652.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,18.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_2638.jpg
http://data.memad.eu/fr2/20-heures/499fd813e482b7ce8abf23664df3ae36ddb7e7b2,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,1089.0,1142.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,53.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_1102.jpg
http://data.memad.eu/fr2/20-heures/79b001aad30a6e6dd4aed49dc06eab60e2a84081,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,1192.0,1206.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,14.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_1195.jpg
http://data.memad.eu/fr2/13-heures/9eb17f3ccfbd871214e7a8dbc12e8ce24a8c7d1a,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,1311.0,1327.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,16.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_1315.jpg
http://data.memad.eu/fr2/13-heures/a3e8e1c075d221453c19c3ad47fcb5991ddeabbe,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,170.0,240.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,70.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_187.jpg
http://data.memad.eu/fr2/13-heures/ca50c35e23e0ca95cc7fd0d20bc984d492f93421,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,1349.0,1455.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,106.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_1375.jpg
http://data.memad.eu/fr2/13-heures/cd5f6185d3fa8b943e25099921a6ef2ec4ea0758,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,805.0,887.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,82.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_865.jpg
http://data.memad.eu/fr2/13-heures/d094f60a9ecd1ee26bbd05fbc0659dd2d0a1b9b7,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,1119.0,1133.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,14.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_1122.jpg
http://data.memad.eu/fr2/13-heures/f3a2bc632d9805599a5179c0e0406706c94926d6,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,340.0,364.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,24.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_352.jpg
http://data.memad.eu/fr2/13-heures/fdfbd41492cb61ad4001b4d89e10a497dc469db3,http://data.memad.eu/fr2/13-heures/3ac1dfecf3092bedab3ef74252ceb05f572d2269,685.0,763.0,https://platform.limecraft.com/api/production/2336/mo/809788/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,78.0,./frames/memad_gt/13-heures_3ac1dfecf3092bedab3ef74252ceb05f572d2269_704.jpg
http://data.memad.eu/fr2/20-heures/74e4f86c6e57d6e1651b3792adb38f27516af0e1,http://data.memad.eu/fr2/20-heures/68bd349849eaaeaa3986725f4b0533b63327e23b,563.0,631.0,https://platform.limecraft.com/api/production/2336/mo/809798/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,68.0,./frames/memad_gt/20-heures_68bd349849eaaeaa3986725f4b0533b63327e23b_614.jpg
http://data.memad.eu/fr2/20-heures/74e4f86c6e57d6e1651b3792adb38f27516af0e1,http://data.memad.eu/fr2/20-heures/68bd349849eaaeaa3986725f4b0533b63327e23b,564.0,631.0,https://platform.limecraft.com/api/production/2336/mo/809798/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,67.0,./frames/memad_gt/20-heures_68bd349849eaaeaa3986725f4b0533b63327e23b_612.jpg
http://data.memad.eu/fr2/20-heures/74e4f86c6e57d6e1651b3792adb38f27516af0e1,http://data.memad.eu/fr2/20-heures/68bd349849eaaeaa3986725f4b0533b63327e23b,563.0,632.0,https://platform.limecraft.com/api/production/2336/mo/809798/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,69.0,./frames/memad_gt/20-heures_68bd349849eaaeaa3986725f4b0533b63327e23b_614.jpg
http://data.memad.eu/fr2/20-heures/74e4f86c6e57d6e1651b3792adb38f27516af0e1,http://data.memad.eu/fr2/20-heures/68bd349849eaaeaa3986725f4b0533b63327e23b,564.0,632.0,https://platform.limecraft.com/api/production/2336/mo/809798/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,68.0,./frames/memad_gt/20-heures_68bd349849eaaeaa3986725f4b0533b63327e23b_598.jpg
http://data.memad.eu/fr2/20-heures/8da5268e4fa90a6507ee7ccf2ee0c20458eacd1b,http://data.memad.eu/fr2/20-heures/bc94cb0df1a39668823168bae83067b81f5d5a28,492.0,602.0,https://platform.limecraft.com/api/production/2336/mo/809746/moa,"Delahousse, Laurent",http://data.memad.eu/agent/delahousse-laurent,110.0,./frames/memad_gt/20-heures_bc94cb0df1a39668823168bae83067b81f5d5a28_519.jpg
